Date_Key;Animal_Key;Activity_Type_Key;Quantity_Consumed_Kg;Quantity_Prey_Units;Success_Flag;Prey_Species_Hunted;Location_Key
20260701;201;1;2.36;2;1;Rabbit;9
20260701;202;3;10.8;4;1;Moss;9
20260701;203;3;5.01;0;1;Berries;9
20260701;204;1;2.63;2;0;Chamois Kid;9
20260701;205;2;0.33;4;1;Berries;9
20260701;206;3;1.18;1;1;Roots;9
20260701;207;3;5.08;2;1;Moss;9
20260701;208;4;0.14;4;1;Ptarmigan;9
20260701;209;2;19.01;5;0;Honey;9
20260702;201;1;1.72;5;0;Mouse;1
20260702;202;3;11.01;1;1;Clover;1
20260702;203;3;3.34;0;1;Clover;1
20260702;204;1;2.21;2;1;Hare;1
20260702;205;2;0.56;0;1;Acorns;1
20260702;206;3;1.13;1;1;Alpine Grass;1
20260702;207;3;10.7;3;1;Lichen;1
20260702;208;4;0.38;5;1;Marmot;1
20260702;209;2;19.37;1;1;Roe Deer Fawn;1
20260703;201;1;1.01;2;0;Grouse;5
20260703;202;3;16.66;5;0;Clover;5
20260703;203;3;6.12;4;0;Clover;5
20260703;204;1;4.49;2;1;Marmot;5
20260703;205;2;1.15;2;1;Earthworm;5
20260703;206;3;0.19;3;1;Dandelion;5
20260703;207;3;3.86;0;0;Moss;5
20260703;208;4;0.33;2;0;Marmot;5
20260703;209;2;20.57;0;1;Roots;5
20260704;201;1;0.43;0;0;Rabbit;7
20260704;202;3;20.3;0;1;Lichen;7
20260704;203;3;3.97;2;1;Acorns;7
20260704;204;1;3.13;0;1;Roe Deer Fawn;7
20260704;205;2;1.64;2;1;Acorns;7
20260704;206;3;0.9;5;1;Seeds;7
20260704;207;3;8.98;0;0;Moss;7
20260704;208;4;0.36;2;1;Ptarmigan;7
20260704;209;2;10.3;0;1;Fish;7
20260705;201;1;1.54;1;1;Hare;2
20260705;202;3;23.92;4;1;Moss;2
20260705;203;3;7.82;4;1;Clover;2
20260705;204;1;4.94;4;1;Roe Deer Fawn;2
20260705;205;2;1.64;0;0;Berries;2
20260705;206;3;1.03;4;1;Roots;2
20260705;207;3;4.87;1;1;Moss;2
20260705;208;4;0.21;2;1;Ptarmigan;2
20260705;209;2;22;5;0;Berries;2
20260706;201;1;0.39;3;0;Grouse;5
20260706;202;3;23.43;4;0;Bark;5
20260706;203;3;4.79;1;1;Clover;5
20260706;204;1;2.67;2;1;Chamois Kid;5
20260706;205;2;1.21;2;1;Rabbit;5
20260706;206;3;0.74;3;1;Roots;5
20260706;207;3;11.87;3;1;Clover;5
20260706;208;4;0.85;2;0;Ptarmigan;5
20260706;209;2;20.39;3;1;Fish;5
20260707;201;1;2;4;0;Rabbit;1
20260707;202;3;6.71;4;1;Clover;1
20260707;203;3;5.22;4;0;Berries;1
20260707;204;1;2.36;0;1;Hare;1
20260707;205;2;1.17;5;1;Acorns;1
20260707;206;3;0.55;5;0;Alpine Grass;1
20260707;207;3;3.74;5;0;Clover;1
20260707;208;4;0.15;2;1;Grouse;1
20260707;209;2;19.68;0;1;Roots;1
20260708;201;1;0.48;2;1;Grouse;7
20260708;202;3;15.73;2;1;Lichen;7
20260708;203;3;5.89;2;1;Acorns;7
20260708;204;1;1.39;0;1;Chamois Kid;7
20260708;205;2;1.1;4;1;Rabbit;7
20260708;206;3;1.39;2;0;Seeds;7
20260708;207;3;9.09;1;0;Herbs;7
20260708;208;4;0.46;5;0;Hare;7
20260708;209;2;23.72;5;1;Roots;7
20260709;201;1;0.49;4;1;Rabbit;7
20260709;202;3;20.16;2;1;Moss;7
20260709;203;3;5.5;5;1;Clover;7
20260709;204;1;2.51;0;1;Grouse;7
20260709;205;2;0.75;4;1;Beetle;7
20260709;206;3;0.33;0;0;Clover;7
20260709;207;3;11.79;0;1;Clover;7
20260709;208;4;0.14;5;0;Grouse;7
20260709;209;2;5.11;3;1;Roe Deer Fawn;7
20260710;201;1;2.38;0;1;Hare;5
20260710;202;3;6.25;0;0;Moss;5
20260710;203;3;6.18;0;1;Mushroom;5
20260710;204;1;2.73;2;0;Marmot;5
20260710;205;2;0.83;2;1;Rabbit;5
20260710;206;3;0.34;2;1;Seeds;5
20260710;207;3;4.61;3;1;Moss;5
20260710;208;4;0.79;1;1;Grouse;5
20260710;209;2;14.65;2;1;Honey;5
20260711;201;1;1.73;0;0;Vole;8
20260711;202;3;16.66;1;0;Bark;8
20260711;203;3;4.69;3;1;Clover;8
20260711;204;1;4.48;3;0;Hare;8
20260711;205;2;1.16;1;1;Rabbit;8
20260711;206;3;0.52;2;1;Clover;8
20260711;207;3;7.77;5;1;Clover;8
20260711;208;4;0.26;2;1;Marmot;8
20260711;209;2;20.1;0;1;Fish;8
20260712;201;1;1.14;3;0;Hare;9
20260712;202;3;21;4;1;Clover;9
20260712;203;3;5.56;5;1;Berries;9
20260712;204;1;1.82;5;0;Grouse;9
20260712;205;2;0.38;2;0;Berries;9
20260712;206;3;1.17;3;1;Seeds;9
20260712;207;3;9.24;4;0;Moss;9
20260712;208;4;0.41;2;1;Fish;9
20260712;209;2;26.8;3;0;Roots;9
20260713;201;1;1.89;3;1;Rabbit;3
20260713;202;3;24.95;5;0;Alpine Grass;3
20260713;203;3;6.81;5;1;Acorns;3
20260713;204;1;1.78;3;1;Hare;3
20260713;205;2;1.48;0;1;Acorns;3
20260713;206;3;0.81;0;0;Seeds;3
20260713;207;3;5.82;5;0;Alpine Grass;3
20260713;208;4;0.6;3;1;Grouse;3
20260713;209;2;19.56;3;1;Roe Deer Fawn;3
20260714;201;1;0.59;4;1;Rabbit;5
20260714;202;3;18.88;5;1;Lichen;5
20260714;203;3;7.74;0;1;Grass;5
20260714;204;1;2.9;0;1;Chamois Kid;5
20260714;205;2;1.46;4;1;Beetle;5
20260714;206;3;0.28;1;0;Seeds;5
20260714;207;3;3.12;2;0;Clover;5
20260714;208;4;0.88;0;1;Marmot;5
20260714;209;2;21.89;0;1;Fish;5
20260715;201;1;1.18;4;0;Mouse;2
20260715;202;3;7.73;2;1;Alpine Grass;2
20260715;203;3;6.75;0;1;Clover;2
20260715;204;1;2.54;5;1;Marmot;2
20260715;205;2;1.15;1;1;Berries;2
20260715;206;3;1.32;3;0;Seeds;2
20260715;207;3;6.14;3;1;Lichen;2
20260715;208;4;0.88;3;1;Ptarmigan;2
20260715;209;2;9.1;0;0;Roe Deer Fawn;2
20260716;201;1;0.33;5;1;Vole;6
20260716;202;3;17.52;1;1;Moss;6
20260716;203;3;3.26;2;0;Acorns;6
20260716;204;1;2.78;0;1;Marmot;6
20260716;205;2;1.26;1;1;Rabbit;6
20260716;206;3;0.74;0;1;Dandelion;6
20260716;207;3;5.15;1;0;Moss;6
20260716;208;4;0.9;5;0;Ptarmigan;6
20260716;209;2;29.95;0;1;Fish;6
20260717;201;1;1.55;1;0;Grouse;2
20260717;202;3;24.21;0;0;Lichen;2
20260717;203;3;7.79;2;1;Acorns;2
20260717;204;1;4.77;3;1;Hare;2
20260717;205;2;0.81;0;1;Rabbit;2
20260717;206;3;0.54;5;0;Roots;2
20260717;207;3;9.64;5;0;Clover;2
20260717;208;4;0.69;3;0;Grouse;2
20260717;209;2;13.94;3;0;Berries;2
20260718;201;1;1.89;3;1;Mouse;6
20260718;202;3;23.37;1;1;Bark;6
20260718;203;3;7.25;5;1;Berries;6
20260718;204;1;1.52;3;0;Hare;6
20260718;205;2;1.76;4;1;Acorns;6
20260718;206;3;0.63;0;0;Seeds;6
20260718;207;3;11.11;5;0;Alpine Grass;6
20260718;208;4;0.81;2;1;Ptarmigan;6
20260718;209;2;23.21;5;1;Honey;6
20260719;201;1;0.49;2;1;Rabbit;1
20260719;202;3;7.82;5;1;Bark;1
20260719;203;3;6.57;3;1;Grass;1
20260719;204;1;1.39;2;1;Chamois Kid;1
20260719;205;2;0.52;0;1;Beetle;1
20260719;206;3;0.4;2;1;Roots;1
20260719;207;3;9.88;0;1;Lichen;1
20260719;208;4;0.83;4;0;Marmot;1
20260719;209;2;15.84;3;1;Honey;1
20260720;201;1;1.21;1;0;Mouse;10
20260720;202;3;20.43;0;1;Clover;10
20260720;203;3;6.7;4;1;Acorns;10
20260720;204;1;1.62;3;1;Roe Deer Fawn;10
20260720;205;2;0.59;4;1;Rabbit;10
20260720;206;3;1.13;4;0;Clover;10
20260720;207;3;6.33;0;0;Clover;10
20260720;208;4;0.93;5;1;Grouse;10
20260720;209;2;12.96;2;1;Roe Deer Fawn;10
20260721;201;1;0.61;2;1;Rabbit;4
20260721;202;3;16.44;5;0;Lichen;4
20260721;203;3;6.81;3;0;Grass;4
20260721;204;1;1.11;1;1;Roe Deer Fawn;4
20260721;205;2;1.97;1;1;Earthworm;4
20260721;206;3;1.37;5;1;Alpine Grass;4
20260721;207;3;3.61;2;1;Alpine Grass;4
20260721;208;4;0.27;2;1;Grouse;4
20260721;209;2;28.2;4;0;Fish;4
20260722;201;1;2.17;0;1;Hare;3
20260722;202;3;20.53;3;1;Bark;3
20260722;203;3;7.83;5;1;Mushroom;3
20260722;204;1;3.11;2;0;Roe Deer Fawn;3
20260722;205;2;1.56;2;0;Acorns;3
20260722;206;3;0.52;3;0;Alpine Grass;3
20260722;207;3;5.19;2;1;Herbs;3
20260722;208;4;0.45;2;0;Marmot;3
20260722;209;2;12.96;5;0;Berries;3
20260723;201;1;1.11;0;0;Vole;10
20260723;202;3;8.62;0;1;Clover;10
20260723;203;3;2.83;3;0;Berries;10
20260723;204;1;3.82;1;0;Marmot;10
20260723;205;2;1.18;5;0;Earthworm;10
20260723;206;3;1.12;3;1;Alpine Grass;10
20260723;207;3;8.1;2;1;Lichen;10
20260723;208;4;0.56;3;1;Marmot;10
20260723;209;2;9.14;0;1;Fish;10
20260724;201;1;1.9;0;1;Rabbit;10
20260724;202;3;19.76;0;1;Clover;10
20260724;203;3;4.42;4;0;Clover;10
20260724;204;1;2.37;4;0;Marmot;10
20260724;205;2;0.25;1;1;Berries;10
20260724;206;3;0.37;3;1;Dandelion;10
20260724;207;3;11.79;4;1;Alpine Grass;10
20260724;208;4;0.87;1;1;Grouse;10
20260724;209;2;29.25;4;1;Roe Deer Fawn;10
20260725;201;1;1.24;5;1;Hare;10
20260725;202;3;19.76;0;1;Clover;10
20260725;203;3;4.64;0;1;Berries;10
20260725;204;1;2.62;0;1;Hare;10
20260725;205;2;1.18;4;0;Rabbit;10
20260725;206;3;1.28;3;1;Dandelion;10
20260725;207;3;8.81;3;0;Alpine Grass;10
20260725;208;4;0.54;0;1;Fish;10
20260725;209;2;10.17;5;1;Fish;10
20260726;201;1;0.51;2;1;Grouse;4
20260726;202;3;11;2;1;Bark;4
20260726;203;3;4.91;2;0;Acorns;4
20260726;204;1;1.97;2;0;Marmot;4
20260726;205;2;0.89;0;1;Earthworm;4
20260726;206;3;0.2;0;0;Roots;4
20260726;207;3;9.13;4;1;Moss;4
20260726;208;4;0.86;2;1;Ptarmigan;4
20260726;209;2;22.85;1;1;Fish;4
20260727;201;1;1.49;3;0;Mouse;8
20260727;202;3;16.74;0;0;Bark;8
20260727;203;3;4.67;1;1;Berries;8
20260727;204;1;2.33;4;1;Marmot;8
20260727;205;2;0.53;1;0;Beetle;8
20260727;206;3;0.69;1;1;Alpine Grass;8
20260727;207;3;11.66;5;0;Herbs;8
20260727;208;4;0.69;5;0;Fish;8
20260727;209;2;23.19;5;1;Honey;8
20260728;201;1;1.82;2;1;Vole;7
20260728;202;3;6.2;1;1;Moss;7
20260728;203;3;2.73;3;1;Acorns;7
20260728;204;1;3.96;3;1;Chamois Kid;7
20260728;205;2;0.35;2;0;Earthworm;7
20260728;206;3;0.12;2;1;Roots;7
20260728;207;3;4.64;1;1;Alpine Grass;7
20260728;208;4;0.74;4;1;Fish;7
20260728;209;2;10.4;0;1;Roe Deer Fawn;7
20260729;201;1;0.54;2;0;Vole;3
20260729;202;3;13.44;4;1;Moss;3
20260729;203;3;2.18;5;1;Clover;3
20260729;204;1;3.46;3;1;Hare;3
20260729;205;2;1.15;3;0;Acorns;3
20260729;206;3;1.41;5;1;Seeds;3
20260729;207;3;6.13;5;1;Alpine Grass;3
20260729;208;4;0.59;3;1;Marmot;3
20260729;209;2;6.7;0;1;Roe Deer Fawn;3
20260730;201;1;0.34;3;1;Vole;4
20260730;202;3;11.13;0;1;Alpine Grass;4
20260730;203;3;7.93;0;0;Mushroom;4
20260730;204;1;2.94;4;1;Roe Deer Fawn;4
20260730;205;2;1.89;1;0;Rabbit;4
20260730;206;3;0.64;3;1;Clover;4
20260730;207;3;6.86;0;1;Clover;4
20260730;208;4;0.42;0;1;Grouse;4
20260730;209;2;17.69;1;1;Berries;4
20260731;201;1;1.89;3;1;Rabbit;8
20260731;202;3;13.97;2;1;Clover;8
20260731;203;3;1.78;0;1;Clover;8
20260731;204;1;4.4;0;1;Grouse;8
20260731;205;2;0.93;5;1;Earthworm;8
20260731;206;3;0.51;4;0;Dandelion;8
20260731;207;3;3.67;4;1;Moss;8
20260731;208;4;0.47;2;0;Marmot;8
20260731;209;2;14.45;2;0;Roots;8
20260801;201;1;0.67;5;0;Rabbit;3
20260801;202;3;24;2;0;Moss;3
20260801;203;3;2.28;3;1;Berries;3
20260801;204;1;4.47;0;0;Roe Deer Fawn;3
20260801;205;2;1.86;2;1;Rabbit;3
20260801;206;3;0.55;2;1;Dandelion;3
20260801;207;3;5.36;5;1;Moss;3
20260801;208;4;0.73;4;1;Fish;3
20260801;209;2;11.01;3;0;Roe Deer Fawn;3
20260802;201;1;1.64;2;0;Vole;1
20260802;202;3;23.08;5;0;Bark;1
20260802;203;3;1.82;3;1;Clover;1
20260802;204;1;1.17;2;0;Chamois Kid;1
20260802;205;2;0.6;5;1;Beetle;1
20260802;206;3;1.23;1;1;Roots;1
20260802;207;3;5.6;5;0;Alpine Grass;1
20260802;208;4;0.17;2;0;Fish;1
20260802;209;2;11.08;0;0;Berries;1
20260803;201;1;0.87;2;1;Mouse;7
20260803;202;3;17.25;1;1;Alpine Grass;7
20260803;203;3;5.97;3;0;Grass;7
20260803;204;1;3.79;0;1;Hare;7
20260803;205;2;1.44;1;0;Beetle;7
20260803;206;3;0.82;5;1;Seeds;7
20260803;207;3;4.51;4;1;Alpine Grass;7
20260803;208;4;0.56;4;1;Marmot;7
20260803;209;2;5.05;3;1;Honey;7
20260804;201;1;2.48;1;0;Rabbit;5
20260804;202;3;17.74;3;0;Bark;5
20260804;203;3;7.02;2;0;Acorns;5
20260804;204;1;2.8;3;1;Grouse;5
20260804;205;2;1.5;0;1;Rabbit;5
20260804;206;3;1.17;0;1;Dandelion;5
20260804;207;3;4.91;4;1;Moss;5
20260804;208;4;0.27;1;0;Marmot;5
20260804;209;2;5.31;5;1;Berries;5
20260805;201;1;1.98;5;0;Hare;3
20260805;202;3;17.67;1;1;Clover;3
20260805;203;3;4.16;0;0;Clover;3
20260805;204;1;1.67;1;1;Hare;3
20260805;205;2;0.36;4;1;Beetle;3
20260805;206;3;0.89;2;1;Seeds;3
20260805;207;3;8.39;4;1;Clover;3
20260805;208;4;0.33;4;1;Fish;3
20260805;209;2;22.99;4;1;Fish;3
20260806;201;1;2.01;0;1;Mouse;2
20260806;202;3;7.25;4;1;Lichen;2
20260806;203;3;4.78;0;0;Acorns;2
20260806;204;1;2.91;5;0;Grouse;2
20260806;205;2;1.46;4;1;Acorns;2
20260806;206;3;0.86;0;1;Seeds;2
20260806;207;3;4.63;0;1;Lichen;2
20260806;208;4;0.47;2;1;Hare;2
20260806;209;2;8.29;2;0;Honey;2
20260807;201;1;2.47;2;1;Mouse;1
20260807;202;3;7.72;0;1;Lichen;1
20260807;203;3;4.74;4;1;Clover;1
20260807;204;1;4.98;0;0;Hare;1
20260807;205;2;0.85;3;1;Beetle;1
20260807;206;3;0.2;1;1;Alpine Grass;1
20260807;207;3;3.09;1;0;Lichen;1
20260807;208;4;0.72;3;0;Grouse;1
20260807;209;2;23.84;5;1;Fish;1
20260808;201;1;1.5;2;1;Vole;9
20260808;202;3;9.3;4;0;Moss;9
20260808;203;3;4.24;2;1;Berries;9
20260808;204;1;4.03;4;1;Marmot;9
20260808;205;2;0.65;5;1;Rabbit;9
20260808;206;3;0.66;2;1;Alpine Grass;9
20260808;207;3;4.87;5;1;Moss;9
20260808;208;4;0.31;2;0;Hare;9
20260808;209;2;24.6;4;1;Berries;9
20260809;201;1;0.86;5;1;Hare;8
20260809;202;3;12.74;3;1;Moss;8
20260809;203;3;2.5;5;1;Clover;8
20260809;204;1;5;3;1;Grouse;8
20260809;205;2;1.59;2;0;Rabbit;8
20260809;206;3;1.41;5;1;Seeds;8
20260809;207;3;8.1;3;0;Clover;8
20260809;208;4;0.22;3;0;Fish;8
20260809;209;2;23.55;5;1;Berries;8
20260810;201;1;2.13;0;1;Vole;3
20260810;202;3;13.88;0;1;Alpine Grass;3
20260810;203;3;5.92;1;1;Grass;3
20260810;204;1;2.45;0;0;Marmot;3
20260810;205;2;1.48;4;1;Rabbit;3
20260810;206;3;1.14;0;1;Dandelion;3
20260810;207;3;7.42;2;1;Herbs;3
20260810;208;4;0.89;2;0;Ptarmigan;3
20260810;209;2;26.39;4;1;Honey;3
20260811;201;1;0.91;2;1;Rabbit;5
20260811;202;3;19.72;5;0;Alpine Grass;5
20260811;203;3;1.96;4;1;Acorns;5
20260811;204;1;2.34;0;0;Hare;5
20260811;205;2;1.23;2;1;Earthworm;5
20260811;206;3;0.35;4;1;Dandelion;5
20260811;207;3;3.08;1;0;Alpine Grass;5
20260811;208;4;0.46;2;1;Marmot;5
20260811;209;2;27.21;1;1;Fish;5
20260812;201;1;0.43;0;0;Rabbit;7
20260812;202;3;14.83;2;1;Bark;7
20260812;203;3;2.79;3;0;Mushroom;7
20260812;204;1;4.72;1;0;Roe Deer Fawn;7
20260812;205;2;0.65;1;1;Rabbit;7
20260812;206;3;0.45;2;1;Dandelion;7
20260812;207;3;4.48;4;1;Alpine Grass;7
20260812;208;4;0.6;4;0;Grouse;7
20260812;209;2;26.53;5;1;Honey;7
20260813;201;1;1.71;4;0;Mouse;6
20260813;202;3;17.87;4;1;Alpine Grass;6
20260813;203;3;2.76;2;0;Berries;6
20260813;204;1;4.58;3;1;Grouse;6
20260813;205;2;1.56;2;1;Rabbit;6
20260813;206;3;0.97;2;1;Seeds;6
20260813;207;3;8.32;2;1;Lichen;6
20260813;208;4;0.75;0;1;Grouse;6
20260813;209;2;22.74;3;1;Honey;6
20260814;201;1;0.85;3;1;Grouse;4
20260814;202;3;16.28;5;0;Moss;4
20260814;203;3;5.75;3;0;Grass;4
20260814;204;1;4.05;0;1;Grouse;4
20260814;205;2;0.29;5;0;Acorns;4
20260814;206;3;0.89;4;0;Dandelion;4
20260814;207;3;4.97;1;0;Lichen;4
20260814;208;4;0.38;4;0;Marmot;4
20260814;209;2;14.6;3;1;Roots;4
20260815;201;1;1.4;0;1;Rabbit;1
20260815;202;3;6.18;5;1;Alpine Grass;1
20260815;203;3;2.82;5;1;Berries;1
20260815;204;1;4.52;3;1;Chamois Kid;1
20260815;205;2;1.41;4;1;Beetle;1
20260815;206;3;0.35;4;0;Roots;1
20260815;207;3;9.58;2;1;Clover;1
20260815;208;4;0.24;4;0;Grouse;1
20260815;209;2;24.63;5;1;Roe Deer Fawn;1
20260816;201;1;0.98;3;1;Hare;9
20260816;202;3;10.01;0;0;Alpine Grass;9
20260816;203;3;1.97;2;0;Acorns;9
20260816;204;1;3.77;4;1;Grouse;9
20260816;205;2;1.06;4;1;Berries;9
20260816;206;3;0.84;5;1;Alpine Grass;9
20260816;207;3;5.86;0;1;Moss;9
20260816;208;4;0.44;3;0;Marmot;9
20260816;209;2;23.49;2;1;Fish;9
20260817;201;1;1.8;5;1;Grouse;9
20260817;202;3;20.06;3;1;Bark;9
20260817;203;3;6.14;2;0;Berries;9
20260817;204;1;3.68;1;0;Marmot;9
20260817;205;2;0.44;2;1;Berries;9
20260817;206;3;1.09;1;0;Seeds;9
20260817;207;3;8.51;4;1;Lichen;9
20260817;208;4;0.99;5;0;Hare;9
20260817;209;2;17.42;0;1;Roe Deer Fawn;9
20260818;201;1;2.08;4;0;Grouse;1
20260818;202;3;9.33;3;1;Clover;1
20260818;203;3;2.9;4;0;Mushroom;1
20260818;204;1;2.31;3;0;Grouse;1
20260818;205;2;1.05;0;1;Berries;1
20260818;206;3;0.21;2;0;Clover;1
20260818;207;3;7.4;4;1;Clover;1
20260818;208;4;0.78;5;1;Ptarmigan;1
20260818;209;2;8.83;4;0;Honey;1
20260819;201;1;2.45;2;1;Hare;3
20260819;202;3;11.94;2;0;Alpine Grass;3
20260819;203;3;4.57;3;0;Clover;3
20260819;204;1;2.79;0;1;Hare;3
20260819;205;2;0.53;5;1;Berries;3
20260819;206;3;1.46;1;1;Roots;3
20260819;207;3;6;3;0;Alpine Grass;3
20260819;208;4;0.83;4;1;Hare;3
20260819;209;2;18.36;3;1;Roots;3
20260820;201;1;0.43;4;1;Grouse;7
20260820;202;3;7.05;0;0;Lichen;7
20260820;203;3;2.25;1;1;Berries;7
20260820;204;1;1.36;5;1;Grouse;7
20260820;205;2;1.68;1;1;Earthworm;7
20260820;206;3;1.36;1;1;Alpine Grass;7
20260820;207;3;10.91;1;1;Alpine Grass;7
20260820;208;4;0.12;3;1;Ptarmigan;7
20260820;209;2;13.85;4;0;Fish;7
20260821;201;1;1.96;5;0;Mouse;6
20260821;202;3;11.07;1;0;Clover;6
20260821;203;3;5.1;4;1;Mushroom;6
20260821;204;1;2.69;4;0;Grouse;6
20260821;205;2;1.14;4;1;Acorns;6
20260821;206;3;1.18;0;1;Clover;6
20260821;207;3;4.2;2;1;Lichen;6
20260821;208;4;0.5;1;0;Fish;6
20260821;209;2;16.18;2;0;Honey;6
20260822;201;1;2.25;3;0;Rabbit;4
20260822;202;3;23.76;1;1;Bark;4
20260822;203;3;2.31;3;1;Berries;4
20260822;204;1;3.78;4;1;Chamois Kid;4
20260822;205;2;0.83;4;1;Earthworm;4
20260822;206;3;1.44;0;1;Seeds;4
20260822;207;3;9.66;4;0;Clover;4
20260822;208;4;0.99;2;0;Grouse;4
20260822;209;2;28.09;2;1;Berries;4
20260823;201;1;1.03;4;1;Mouse;7
20260823;202;3;15.04;0;1;Moss;7
20260823;203;3;1.68;4;1;Grass;7
20260823;204;1;2.84;0;1;Hare;7
20260823;205;2;0.84;2;1;Berries;7
20260823;206;3;0.68;5;0;Alpine Grass;7
20260823;207;3;4.77;5;1;Lichen;7
20260823;208;4;0.31;3;0;Marmot;7
20260823;209;2;24.34;4;0;Roe Deer Fawn;7
20260824;201;1;2.15;2;0;Grouse;9
20260824;202;3;5.65;4;0;Bark;9
20260824;203;3;7.93;3;1;Berries;9
20260824;204;1;1.83;3;0;Grouse;9
20260824;205;2;0.95;1;1;Berries;9
20260824;206;3;1.2;0;1;Clover;9
20260824;207;3;6.2;2;1;Lichen;9
20260824;208;4;0.28;3;1;Marmot;9
20260824;209;2;22.88;3;1;Roe Deer Fawn;9
20260825;201;1;2.13;2;0;Vole;8
20260825;202;3;6.82;1;0;Clover;8
20260825;203;3;2.03;0;1;Clover;8
20260825;204;1;2.46;2;1;Hare;8
20260825;205;2;0.58;0;1;Acorns;8
20260825;206;3;1.12;3;1;Clover;8
20260825;207;3;7.67;4;1;Herbs;8
20260825;208;4;0.35;4;1;Marmot;8
20260825;209;2;8.17;0;1;Roe Deer Fawn;8
20260826;201;1;1.63;4;1;Mouse;4
20260826;202;3;6.03;1;1;Lichen;4
20260826;203;3;4.02;5;0;Grass;4
20260826;204;1;3.24;3;1;Marmot;4
20260826;205;2;0.45;5;0;Berries;4
20260826;206;3;1.37;3;1;Roots;4
20260826;207;3;7.7;0;0;Lichen;4
20260826;208;4;0.92;0;0;Grouse;4
20260826;209;2;21.75;0;1;Fish;4
20260827;201;1;1.38;4;0;Mouse;10
20260827;202;3;19.19;0;1;Alpine Grass;10
20260827;203;3;5.45;4;0;Clover;10
20260827;204;1;2.43;5;0;Chamois Kid;10
20260827;205;2;0.33;2;0;Beetle;10
20260827;206;3;1.49;4;0;Roots;10
20260827;207;3;11.88;3;1;Lichen;10
20260827;208;4;0.53;3;1;Fish;10
20260827;209;2;9.73;4;1;Fish;10
20260828;201;1;1.54;1;1;Rabbit;10
20260828;202;3;19.32;5;0;Alpine Grass;10
20260828;203;3;3.74;3;0;Clover;10
20260828;204;1;2.77;3;1;Hare;10
20260828;205;2;0.27;5;1;Berries;10
20260828;206;3;0.64;1;0;Seeds;10
20260828;207;3;5.58;3;0;Clover;10
20260828;208;4;0.39;5;1;Hare;10
20260828;209;2;24.91;2;1;Fish;10
20260829;201;1;2.08;1;1;Hare;6
20260829;202;3;21.02;3;0;Clover;6
20260829;203;3;4.39;0;1;Acorns;6
20260829;204;1;2.34;0;1;Grouse;6
20260829;205;2;1.42;3;0;Earthworm;6
20260829;206;3;1.05;1;0;Roots;6
20260829;207;3;11.78;4;1;Herbs;6
20260829;208;4;0.72;2;0;Marmot;6
20260829;209;2;16.08;5;0;Roots;6
20260830;201;1;2.28;3;1;Vole;9
20260830;202;3;13.42;5;1;Alpine Grass;9
20260830;203;3;5.58;5;1;Mushroom;9
20260830;204;1;2.56;0;1;Roe Deer Fawn;9
20260830;205;2;0.51;5;1;Earthworm;9
20260830;206;3;0.16;4;0;Alpine Grass;9
20260830;207;3;4.3;3;0;Herbs;9
20260830;208;4;0.87;1;1;Fish;9
20260830;209;2;29.77;0;1;Roe Deer Fawn;9
20260831;201;1;0.39;1;1;Rabbit;8
20260831;202;3;18.88;2;1;Moss;8
20260831;203;3;7.87;1;0;Grass;8
20260831;204;1;4.64;1;0;Marmot;8
20260831;205;2;1.16;4;0;Rabbit;8
20260831;206;3;0.66;5;1;Seeds;8
20260831;207;3;8.51;1;1;Moss;8
20260831;208;4;0.82;5;0;Hare;8
20260831;209;2;26.69;2;0;Roots;8
20260901;201;1;1.87;2;1;Vole;3
20260901;202;3;13.8;0;0;Bark;3
20260901;203;3;6.53;5;1;Grass;3
20260901;204;1;2.14;2;1;Marmot;3
20260901;205;2;0.9;2;0;Rabbit;3
20260901;206;3;0.99;5;1;Roots;3
20260901;207;3;4.63;5;0;Alpine Grass;3
20260901;208;4;0.89;2;1;Marmot;3
20260901;209;2;14.53;2;1;Honey;3
20260902;201;1;1.15;5;1;Rabbit;8
20260902;202;3;22.36;5;0;Lichen;8
20260902;203;3;3.5;3;1;Mushroom;8
20260902;204;1;3.83;2;0;Grouse;8
20260902;205;2;0.53;3;1;Acorns;8
20260902;206;3;0.73;0;1;Alpine Grass;8
20260902;207;3;5.75;5;1;Lichen;8
20260902;208;4;0.85;5;1;Grouse;8
20260902;209;2;28.41;5;0;Fish;8
20260903;201;1;0.44;4;0;Vole;4
20260903;202;3;16.32;5;1;Lichen;4
20260903;203;3;2.45;1;1;Berries;4
20260903;204;1;1.58;1;1;Grouse;4
20260903;205;2;1.06;1;1;Rabbit;4
20260903;206;3;0.97;0;1;Dandelion;4
20260903;207;3;11.16;3;1;Moss;4
20260903;208;4;0.85;5;1;Ptarmigan;4
20260903;209;2;21.6;3;0;Roe Deer Fawn;4
20260904;201;1;2.26;5;0;Vole;9
20260904;202;3;16.15;0;1;Lichen;9
20260904;203;3;1.51;4;1;Mushroom;9
20260904;204;1;3.69;2;1;Marmot;9
20260904;205;2;1.88;4;1;Acorns;9
20260904;206;3;0.97;0;1;Dandelion;9
20260904;207;3;9.82;4;0;Clover;9
20260904;208;4;0.45;4;1;Marmot;9
20260904;209;2;6.33;0;1;Fish;9
20260905;201;1;1.12;0;1;Vole;3
20260905;202;3;21.99;5;1;Moss;3
20260905;203;3;5.81;0;1;Clover;3
20260905;204;1;4.35;4;1;Roe Deer Fawn;3
20260905;205;2;1.83;1;1;Acorns;3
